date,close,open,high,low,open,high,low,open,high,low,open,high,low,open,high,low
8.04.1968,13.343,13.126,13.358,13.126,13.253,13.269,13.053,13.269,13.269,13.061,13.193,13.469,13.17,13.108,13.253,12.992
10.04.1968,13.318,13.343,13.469,13.318,13.126,13.358,13.126,13.253,13.269,13.053,13.269,13.269,13.061,13.193,13.469,13.17
11.04.1968,13.485,13.318,13.501,13.278,13.343,13.469,13.318,13.126,13.358,13.126,13.253,13.269,13.053,13.269,13.269,13.061
15.04.1968,13.469,13.485,13.501,13.421,13.318,13.501,13.278,13.343,13.469,13.318,13.126,13.358,13.126,13.253,13.269,13.053
16.04.1968,13.402,13.445,13.445,13.343,13.485,13.501,13.421,13.318,13.501,13.278,13.343,13.469,13.318,13.126,13.358,13.126
17.04.1968,13.358,13.394,13.394,13.343,13.445,13.445,13.343,13.485,13.501,13.421,13.318,13.501,13.278,13.343,13.469,13.318
18.04.1968,13.304,13.358,13.385,13.295,13.394,13.394,13.343,13.445,13.445,13.343,13.485,13.501,13.421,13.318,13.501,13.278
19.04.1968,13.224,13.304,13.318,13.224,13.358,13.385,13.295,13.394,13.394,13.343,13.445,13.445,13.343,13.485,13.501,13.421
22.04.1968,13.216,13.224,13.278,13.154,13.304,13.318,13.224,13.358,13.385,13.295,13.394,13.394,13.343,13.445,13.445,13.343
23.04.1968,13.611,13.611,13.611,13.304,13.224,13.278,13.154,13.304,13.318,13.224,13.358,13.385,13.295,13.394,13.394,13.343
24.04.1968,13.569,13.611,13.779,13.553,13.611,13.611,13.304,13.224,13.278,13.154,13.304,13.318,13.224,13.358,13.385,13.295
25.04.1968,13.635,13.569,13.702,13.553,13.611,13.779,13.553,13.611,13.611,13.304,13.224,13.278,13.154,13.304,13.318,13.224
26.04.1968,13.693,13.635,13.762,13.611,13.569,13.702,13.553,13.611,13.779,13.553,13.611,13.611,13.304,13.224,13.278,13.154
29.04.1968,13.894,13.693,13.903,13.693,13.635,13.762,13.611,13.569,13.702,13.553,13.611,13.779,13.553,13.611,13.611,13.304
30.04.1968,14.08,13.928,14.08,13.928,13.693,13.903,13.693,13.635,13.762,13.611,13.569,13.702,13.553,13.611,13.779,13.553
1.05.1968,14.254,14.11,14.269,14.11,13.928,14.08,13.928,13.693,13.903,13.693,13.635,13.762,13.611,13.569,13.702,13.553
2.05.1968,14.462,14.402,14.579,14.402,14.11,14.269,14.11,13.928,14.08,13.928,13.693,13.903,13.693,13.635,13.762,13.611
3.05.1968,14.294,14.462,14.53,14.278,14.402,14.579,14.402,14.11,14.269,14.11,13.928,14.08,13.928,13.693,13.903,13.693
6.05.1968,14.254,14.294,14.356,14.127,14.462,14.53,14.278,14.402,14.579,14.402,14.11,14.269,14.11,13.928,14.08,13.928
7.05.1968,14.294,14.254,14.356,14.238,14.294,14.356,14.127,14.462,14.53,14.278,14.402,14.579,14.402,14.11,14.269,14.11
8.05.1968,14.278,14.294,14.294,14.238,14.254,14.356,14.238,14.294,14.356,14.127,14.462,14.53,14.278,14.402,14.579,14.402
9.05.1968,14.187,14.278,14.294,14.155,14.294,14.294,14.238,14.254,14.356,14.238,14.294,14.356,14.127,14.462,14.53,14.278
10.05.1968,14.087,14.187,14.254,14.063,14.278,14.294,14.155,14.294,14.294,14.238,14.254,14.356,14.238,14.294,14.356,14.127
13.05.1968,13.928,14.071,14.071,13.903,14.187,14.254,14.063,14.278,14.294,14.155,14.294,14.294,14.238,14.254,14.356,14.238
14.05.1968,13.946,13.928,13.993,13.845,14.071,14.071,13.903,14.187,14.254,14.063,14.278,14.294,14.155,14.294,14.294,14.238
15.05.1968,13.903,13.937,13.937,13.845,13.928,13.993,13.845,14.071,14.071,13.903,14.187,14.254,14.063,14.278,14.294,14.155
16.05.1968,13.77,13.903,13.928,13.77,13.937,13.937,13.845,13.928,13.993,13.845,14.071,14.071,13.903,14.187,14.254,14.063
17.05.1968,13.51,13.644,13.644,13.402,13.903,13.928,13.77,13.937,13.937,13.845,13.928,13.993,13.845,14.071,14.071,13.903
20.05.1968,13.501,13.51,13.577,13.46,13.644,13.644,13.402,13.903,13.928,13.77,13.937,13.937,13.845,13.928,13.993,13.845
21.05.1968,13.719,13.501,13.719,13.469,13.51,13.577,13.46,13.644,13.644,13.402,13.903,13.928,13.77,13.937,13.937,13.845
22.05.1968,13.677,13.719,13.903,13.677,13.501,13.719,13.469,13.51,13.577,13.46,13.644,13.644,13.402,13.903,13.928,13.77
23.05.1968,13.569,13.644,13.644,13.529,13.719,13.903,13.677,13.501,13.719,13.469,13.51,13.577,13.46,13.644,13.644,13.402
24.05.1968,13.693,13.693,13.693,13.553,13.644,13.644,13.529,13.719,13.903,13.677,13.501,13.719,13.469,13.51,13.577,13.46
27.05.1968,13.819,13.719,13.869,13.719,13.693,13.693,13.553,13.644,13.644,13.529,13.719,13.903,13.677,13.501,13.719,13.469
28.05.1968,13.946,13.819,13.946,13.786,13.719,13.869,13.719,13.693,13.693,13.553,13.644,13.644,13.529,13.719,13.903,13.677
29.05.1968,14.372,14.001,14.372,14.001,13.819,13.946,13.786,13.719,13.869,13.719,13.693,13.693,13.553,13.644,13.644,13.529
31.05.1968,14.84,14.504,14.84,14.504,14.001,14.372,14.001,13.819,13.946,13.786,13.719,13.869,13.719,13.693,13.693,13.553
3.06.1968,15.591,15.338,15.591,15.338,14.504,14.84,14.504,14.001,14.372,14.001,13.819,13.946,13.786,13.719,13.869,13.719
4.06.1968,15.372,15.591,15.591,15.297,15.338,15.591,15.338,14.504,14.84,14.504,14.001,14.372,14.001,13.819,13.946,13.786
5.06.1968,15.171,15.372,15.399,15.089,15.591,15.591,15.297,15.338,15.591,15.338,14.504,14.84,14.504,14.001,14.372,14.001
6.06.1968,15.297,15.215,15.356,15.215,15.372,15.399,15.089,15.591,15.591,15.297,15.338,15.591,15.338,14.504,14.84,14.504
7.06.1968,15.381,15.297,15.399,15.257,15.215,15.356,15.215,15.372,15.399,15.089,15.591,15.591,15.297,15.338,15.591,15.338
10.06.1968,15.407,15.381,15.448,15.148,15.297,15.399,15.257,15.215,15.356,15.215,15.372,15.399,15.089,15.591,15.591,15.297
11.06.1968,15.381,15.407,15.448,15.338,15.381,15.448,15.148,15.297,15.399,15.257,15.215,15.356,15.215,15.372,15.399,15.089
13.06.1968,14.965,15.381,15.448,14.911,15.407,15.448,15.338,15.381,15.448,15.148,15.297,15.399,15.257,15.215,15.356,15.215
14.06.1968,14.787,14.92,14.92,14.63,15.381,15.448,14.911,15.407,15.448,15.338,15.381,15.448,15.148,15.297,15.399,15.257
17.06.1968,14.402,14.88,14.88,14.338,14.92,14.92,14.63,15.381,15.448,14.911,15.407,15.448,15.338,15.381,15.448,15.148
18.06.1968,14.411,14.402,14.546,14.356,14.88,14.88,14.338,14.92,14.92,14.63,15.381,15.448,14.911,15.407,15.448,15.338
20.06.1968,14.904,14.614,14.904,14.614,14.402,14.546,14.356,14.88,14.88,14.338,14.92,14.92,14.63,15.381,15.448,14.911
21.06.1968,14.888,14.904,14.956,14.787,14.614,14.904,14.614,14.402,14.546,14.356,14.88,14.88,14.338,14.92,14.92,14.63
24.06.1968,14.48,14.88,14.88,14.462,14.904,14.956,14.787,14.614,14.904,14.614,14.402,14.546,14.356,14.88,14.88,14.338
25.06.1968,14.74,14.504,14.84,14.504,14.88,14.88,14.462,14.904,14.956,14.787,14.614,14.904,14.614,14.402,14.546,14.356
27.06.1968,14.982,14.804,14.982,14.804,14.504,14.84,14.504,14.88,14.88,14.462,14.904,14.956,14.787,14.614,14.904,14.614
28.06.1968,14.703,14.956,14.956,14.614,14.804,14.982,14.804,14.504,14.84,14.504,14.88,14.88,14.462,14.904,14.956,14.787
1.07.1968,14.614,14.703,14.795,14.48,14.956,14.956,14.614,14.804,14.982,14.804,14.504,14.84,14.504,14.88,14.88,14.462
2.07.1968,14.63,14.614,14.63,14.462,14.703,14.795,14.48,14.956,14.956,14.614,14.804,14.982,14.804,14.504,14.84,14.504
3.07.1968,14.88,14.63,14.88,14.587,14.614,14.63,14.462,14.703,14.795,14.48,14.956,14.956,14.614,14.804,14.982,14.804
8.07.1968,15.171,15.005,15.171,15.005,14.63,14.88,14.587,14.614,14.63,14.462,14.703,14.795,14.48,14.956,14.956,14.614
9.07.1968,15.089,15.162,15.162,15.021,15.005,15.171,15.005,14.63,14.88,14.587,14.614,14.63,14.462,14.703,14.795,14.48
11.07.1968,14.88,15.063,15.063,14.712,15.162,15.162,15.021,15.005,15.171,15.005,14.63,14.88,14.587,14.614,14.63,14.462
12.07.1968,14.748,14.88,14.911,14.63,15.063,15.063,14.712,15.162,15.162,15.021,15.005,15.171,15.005,14.63,14.88,14.587
15.07.1968,14.84,14.756,14.982,14.756,14.88,14.911,14.63,15.063,15.063,14.712,15.162,15.162,15.021,15.005,15.171,15.005
16.07.1968,14.756,14.822,14.822,14.63,14.756,14.982,14.756,14.88,14.911,14.63,15.063,15.063,14.712,15.162,15.162,15.021
18.07.1968,14.88,14.756,14.88,14.655,14.822,14.822,14.63,14.756,14.982,14.756,14.88,14.911,14.63,15.063,15.063,14.712
19.07.1968,14.338,14.67,14.67,14.338,14.756,14.88,14.655,14.822,14.822,14.63,14.756,14.982,14.756,14.88,14.911,14.63
22.07.1968,14.212,14.338,14.411,14.047,14.67,14.67,14.338,14.756,14.88,14.655,14.822,14.822,14.63,14.756,14.982,14.756
23.07.1968,14.286,14.212,14.294,14.087,14.338,14.411,14.047,14.67,14.67,14.338,14.756,14.88,14.655,14.822,14.822,14.63
25.07.1968,13.946,14.286,14.38,13.888,14.212,14.294,14.087,14.338,14.411,14.047,14.67,14.67,14.338,14.756,14.88,14.655
26.07.1968,13.802,13.946,14.001,13.802,14.286,14.38,13.888,14.212,14.294,14.087,14.338,14.411,14.047,14.67,14.67,14.338
29.07.1968,13.779,13.802,13.802,13.553,13.946,14.001,13.802,14.286,14.38,13.888,14.212,14.294,14.087,14.338,14.411,14.047
30.07.1968,14.08,13.779,14.155,13.779,13.802,13.802,13.553,13.946,14.001,13.802,14.286,14.38,13.888,14.212,14.294,14.087
1.08.1968,14.047,14.08,14.294,13.97,13.779,14.155,13.779,13.802,13.802,13.553,13.946,14.001,13.802,14.286,14.38,13.888
2.08.1968,13.97,13.986,13.986,13.719,14.08,14.294,13.97,13.779,14.155,13.779,13.802,13.802,13.553,13.946,14.001,13.802
5.08.1968,13.946,13.97,13.986,13.888,13.986,13.986,13.719,14.08,14.294,13.97,13.779,14.155,13.779,13.802,13.802,13.553
6.08.1968,14.047,13.946,14.047,13.937,13.97,13.986,13.888,13.986,13.986,13.719,14.08,14.294,13.97,13.779,14.155,13.779
8.08.1968,13.97,14.047,14.17,13.928,13.946,14.047,13.937,13.97,13.986,13.888,13.986,13.986,13.719,14.08,14.294,13.97
9.08.1968,13.928,13.946,13.946,13.779,14.047,14.17,13.928,13.946,14.047,13.937,13.97,13.986,13.888,13.986,13.986,13.719
12.08.1968,14.08,13.937,14.11,13.937,13.946,13.946,13.779,14.047,14.17,13.928,13.946,14.047,13.937,13.97,13.986,13.888
13.08.1968,14.269,14.08,14.278,14.08,13.937,14.11,13.937,13.946,13.946,13.779,14.047,14.17,13.928,13.946,14.047,13.937
15.08.1968,14.087,14.269,14.33,14.047,14.08,14.278,14.08,13.937,14.11,13.937,13.946,13.946,13.779,14.047,14.17,13.928
16.08.1968,14.155,14.087,14.194,13.986,14.269,14.33,14.047,14.08,14.278,14.08,13.937,14.11,13.937,13.946,13.946,13.779
19.08.1968,14.338,14.17,14.338,14.17,14.087,14.194,13.986,14.269,14.33,14.047,14.08,14.278,14.08,13.937,14.11,13.937
20.08.1968,14.32,14.33,14.33,14.17,14.17,14.338,14.17,14.087,14.194,13.986,14.269,14.33,14.047,14.08,14.278,14.08
22.08.1968,14.278,14.32,14.402,14.087,14.33,14.33,14.17,14.17,14.338,14.17,14.087,14.194,13.986,14.269,14.33,14.047
23.08.1968,14.063,14.278,14.278,13.946,14.32,14.402,14.087,14.33,14.33,14.17,14.17,14.338,14.17,14.087,14.194,13.986
26.08.1968,14.127,14.071,14.155,14.071,14.278,14.278,13.946,14.32,14.402,14.087,14.33,14.33,14.17,14.17,14.338,14.17
27.08.1968,14.047,14.127,14.155,13.946,14.071,14.155,14.071,14.278,14.278,13.946,14.32,14.402,14.087,14.33,14.33,14.17
29.08.1968,14.047,14.047,14.071,13.802,14.127,14.155,13.946,14.071,14.155,14.071,14.278,14.278,13.946,14.32,14.402,14.087
30.08.1968,13.928,14.028,14.028,13.861,14.047,14.071,13.802,14.127,14.155,13.946,14.071,14.155,14.071,14.278,14.278,13.946
3.09.1968,13.986,13.928,13.986,13.802,14.028,14.028,13.861,14.047,14.071,13.802,14.127,14.155,13.946,14.071,14.155,14.071
4.09.1968,14.087,14.01,14.087,14.01,13.928,13.986,13.802,14.028,14.028,13.861,14.047,14.071,13.802,14.127,14.155,13.946
5.09.1968,14.118,14.087,14.194,14.047,14.01,14.087,14.01,13.928,13.986,13.802,14.028,14.028,13.861,14.047,14.071,13.802
6.09.1968,14.155,14.118,14.194,14.047,14.087,14.194,14.047,14.01,14.087,14.01,13.928,13.986,13.802,14.028,14.028,13.861
9.09.1968,14.071,14.155,14.17,14.063,14.118,14.194,14.047,14.087,14.194,14.047,14.01,14.087,14.01,13.928,13.986,13.802
10.09.1968,14.01,14.047,14.047,13.928,14.155,14.17,14.063,14.118,14.194,14.047,14.087,14.194,14.047,14.01,14.087,14.01
12.09.1968,14.01,14.01,14.047,13.911,14.047,14.047,13.928,14.155,14.17,14.063,14.118,14.194,14.047,14.087,14.194,14.047
13.09.1968,14.028,14.019,14.11,14.019,14.01,14.047,13.911,14.047,14.047,13.928,14.155,14.17,14.063,14.118,14.194,14.047
16.09.1968,13.97,14.028,14.028,13.937,14.019,14.11,14.019,14.01,14.047,13.911,14.047,14.047,13.928,14.155,14.17,14.063
17.09.1968,13.993,13.97,13.993,13.937,14.028,14.028,13.937,14.019,14.11,14.019,14.01,14.047,13.911,14.047,14.047,13.928
19.09.1968,13.954,13.993,14.028,13.911,13.97,13.993,13.937,14.028,14.028,13.937,14.019,14.11,14.019,14.01,14.047,13.911
20.09.1968,13.762,13.888,13.888,13.729,13.993,14.028,13.911,13.97,13.993,13.937,14.028,14.028,13.937,14.019,14.11,14.019
23.09.1968,14.01,13.762,14.01,13.719,13.888,13.888,13.729,13.993,14.028,13.911,13.97,13.993,13.937,14.028,14.028,13.937
24.09.1968,14.01,14.01,14.01,13.894,13.762,14.01,13.719,13.888,13.888,13.729,13.993,14.028,13.911,13.97,13.993,13.937
26.09.1968,13.954,14.01,14.01,13.937,14.01,14.01,13.894,13.762,14.01,13.719,13.888,13.888,13.729,13.993,14.028,13.911
27.09.1968,13.809,13.946,13.946,13.779,14.01,14.01,13.937,14.01,14.01,13.894,13.762,14.01,13.719,13.888,13.888,13.729
30.09.1968,13.928,13.809,13.928,13.802,13.946,13.946,13.779,14.01,14.01,13.937,14.01,14.01,13.894,13.762,14.01,13.719
1.10.1968,13.593,13.736,13.736,13.52,13.809,13.928,13.802,13.946,13.946,13.779,14.01,14.01,13.937,14.01,14.01,13.894
3.10.1968,13.485,13.577,13.577,13.394,13.736,13.736,13.52,13.809,13.928,13.802,13.946,13.946,13.779,14.01,14.01,13.937
4.10.1968,13.762,13.51,13.819,13.51,13.577,13.577,13.394,13.736,13.736,13.52,13.809,13.928,13.802,13.946,13.946,13.779
7.10.1968,13.729,13.762,13.809,13.635,13.51,13.819,13.51,13.577,13.577,13.394,13.736,13.736,13.52,13.809,13.928,13.802
8.10.1968,13.745,13.729,13.762,13.635,13.762,13.809,13.635,13.51,13.819,13.51,13.577,13.577,13.394,13.736,13.736,13.52
10.10.1968,13.693,13.745,13.845,13.652,13.729,13.762,13.635,13.762,13.809,13.635,13.51,13.819,13.51,13.577,13.577,13.394
11.10.1968,13.51,13.62,13.62,13.385,13.745,13.845,13.652,13.729,13.762,13.635,13.762,13.809,13.635,13.51,13.819,13.51
14.10.1968,13.295,13.51,13.544,13.26,13.62,13.62,13.385,13.745,13.845,13.652,13.729,13.762,13.635,13.762,13.809,13.635
15.10.1968,13.091,13.234,13.234,13.018,13.51,13.544,13.26,13.62,13.62,13.385,13.745,13.845,13.652,13.729,13.762,13.635
17.10.1968,13.26,13.108,13.26,13.108,13.234,13.234,13.018,13.51,13.544,13.26,13.62,13.62,13.385,13.745,13.845,13.652
18.10.1968,13.593,13.35,13.593,13.35,13.108,13.26,13.108,13.234,13.234,13.018,13.51,13.544,13.26,13.62,13.62,13.385
21.10.1968,13.593,13.593,13.693,13.553,13.35,13.593,13.35,13.108,13.26,13.108,13.234,13.234,13.018,13.51,13.544,13.26
22.10.1968,13.469,13.593,13.593,13.428,13.593,13.693,13.553,13.35,13.593,13.35,13.108,13.26,13.108,13.234,13.234,13.018
24.10.1968,13.216,13.445,13.445,13.179,13.593,13.593,13.428,13.593,13.693,13.553,13.35,13.593,13.35,13.108,13.26,13.108
25.10.1968,13.17,13.193,13.193,13.108,13.445,13.445,13.179,13.593,13.593,13.428,13.593,13.693,13.553,13.35,13.593,13.35
28.10.1968,13.035,13.17,13.17,12.799,13.193,13.193,13.108,13.445,13.445,13.179,13.593,13.593,13.428,13.593,13.693,13.553
29.10.1968,12.869,13.035,13.076,12.843,13.17,13.17,12.799,13.193,13.193,13.108,13.445,13.445,13.179,13.593,13.593,13.428
31.10.1968,12.759,12.786,12.786,12.66,13.035,13.076,12.843,13.17,13.17,12.799,13.193,13.193,13.108,13.445,13.445,13.179
1.11.1968,12.843,12.799,12.877,12.799,12.786,12.786,12.66,13.035,13.076,12.843,13.17,13.17,12.799,13.193,13.193,13.108
4.11.1968,13.091,12.843,13.179,12.786,12.799,12.877,12.799,12.786,12.786,12.66,13.035,13.076,12.843,13.17,13.17,12.799
6.11.1968,12.886,13.091,13.179,12.852,12.843,13.179,12.786,12.799,12.877,12.799,12.786,12.786,12.66,13.035,13.076,12.843
7.11.1968,13.17,12.886,13.179,12.886,13.091,13.179,12.852,12.843,13.179,12.786,12.799,12.877,12.799,12.786,12.786,12.66
8.11.1968,13.108,13.135,13.135,12.992,12.886,13.179,12.886,13.091,13.179,12.852,12.843,13.179,12.786,12.799,12.877,12.799
12.11.1968,13.304,13.179,13.304,13.179,13.135,13.135,12.992,12.886,13.179,12.886,13.091,13.179,12.852,12.843,13.179,12.786
13.11.1968,13.469,13.304,13.469,13.295,13.179,13.304,13.179,13.135,13.135,12.992,12.886,13.179,12.886,13.091,13.179,12.852
14.11.1968,13.51,13.469,13.593,13.436,13.304,13.469,13.295,13.179,13.304,13.179,13.135,13.135,12.992,12.886,13.179,12.886
15.11.1968,13.593,13.529,13.602,13.529,13.469,13.593,13.436,13.304,13.469,13.295,13.179,13.304,13.179,13.135,13.135,12.992
18.11.1968,13.402,13.593,13.62,13.358,13.529,13.602,13.529,13.469,13.593,13.436,13.304,13.469,13.295,13.179,13.304,13.179
19.11.1968,13.51,13.402,13.51,13.234,13.593,13.62,13.358,13.529,13.602,13.529,13.469,13.593,13.436,13.304,13.469,13.295
21.11.1968,13.553,13.51,13.569,13.428,13.402,13.51,13.234,13.593,13.62,13.358,13.529,13.602,13.529,13.469,13.593,13.436
22.11.1968,13.62,13.553,13.629,13.402,13.51,13.569,13.428,13.402,13.51,13.234,13.593,13.62,13.358,13.529,13.602,13.529
25.11.1968,13.593,13.62,13.635,13.559,13.553,13.629,13.402,13.51,13.569,13.428,13.402,13.51,13.234,13.593,13.62,13.358
26.11.1968,13.702,13.635,13.762,13.635,13.62,13.635,13.559,13.553,13.629,13.402,13.51,13.569,13.428,13.402,13.51,13.234
27.11.1968,13.903,13.729,13.903,13.729,13.635,13.762,13.635,13.62,13.635,13.559,13.553,13.629,13.402,13.51,13.569,13.428
29.11.1968,13.869,13.903,13.911,13.845,13.729,13.903,13.729,13.635,13.762,13.635,13.62,13.635,13.559,13.553,13.629,13.402
2.12.1968,13.677,13.869,13.911,13.652,13.903,13.911,13.845,13.729,13.903,13.729,13.635,13.762,13.635,13.62,13.635,13.559
3.12.1968,13.719,13.677,13.729,13.635,13.869,13.911,13.652,13.903,13.911,13.845,13.729,13.903,13.729,13.635,13.762,13.635
5.12.1968,13.652,13.719,13.745,13.611,13.677,13.729,13.635,13.869,13.911,13.652,13.903,13.911,13.845,13.729,13.903,13.729
6.12.1968,13.553,13.644,13.644,13.51,13.719,13.745,13.611,13.677,13.729,13.635,13.869,13.911,13.652,13.903,13.911,13.845
9.12.1968,13.593,13.553,13.652,13.436,13.644,13.644,13.51,13.719,13.745,13.611,13.677,13.729,13.635,13.869,13.911,13.652
10.12.1968,13.635,13.593,13.677,13.553,13.553,13.652,13.436,13.644,13.644,13.51,13.719,13.745,13.611,13.677,13.729,13.635
12.12.1968,13.343,13.611,13.611,13.216,13.593,13.677,13.553,13.553,13.652,13.436,13.644,13.644,13.51,13.719,13.745,13.611
13.12.1968,13.154,13.295,13.295,13.154,13.611,13.611,13.216,13.593,13.677,13.553,13.553,13.652,13.436,13.644,13.644,13.51
16.12.1968,13.126,13.154,13.216,13.099,13.295,13.295,13.154,13.611,13.611,13.216,13.593,13.677,13.553,13.553,13.652,13.436
17.12.1968,13.278,13.154,13.295,13.154,13.154,13.216,13.099,13.295,13.295,13.154,13.611,13.611,13.216,13.593,13.677,13.553
19.12.1968,13.553,13.295,13.553,13.295,13.154,13.295,13.154,13.154,13.216,13.099,13.295,13.295,13.154,13.611,13.611,13.216
20.12.1968,13.385,13.553,13.693,13.311,13.295,13.553,13.295,13.154,13.295,13.154,13.154,13.216,13.099,13.295,13.295,13.154
23.12.1968,13.208,13.377,13.377,13.154,13.553,13.693,13.311,13.295,13.553,13.295,13.154,13.295,13.154,13.154,13.216,13.099
24.12.1968,13.343,13.269,13.385,13.269,13.377,13.377,13.154,13.553,13.693,13.311,13.295,13.553,13.295,13.154,13.295,13.154
26.12.1968,13.295,13.343,13.469,13.26,13.269,13.385,13.269,13.377,13.377,13.154,13.553,13.693,13.311,13.295,13.553,13.295
27.12.1968,13.26,13.295,13.358,13.091,13.343,13.469,13.26,13.269,13.385,13.269,13.377,13.377,13.154,13.553,13.693,13.311
30.12.1968,13.035,13.216,13.216,12.886,13.295,13.358,13.091,13.343,13.469,13.26,13.269,13.385,13.269,13.377,13.377,13.154
31.12.1968,13.091,13.053,13.179,13.053,13.216,13.216,12.886,13.295,13.358,13.091,13.343,13.469,13.26,13.269,13.385,13.269
2.01.1969,13.045,13.091,13.099,13.008,13.053,13.179,13.053,13.216,13.216,12.886,13.295,13.358,13.091,13.343,13.469,13.26
3.01.1969,12.969,12.969,12.969,12.852,13.091,13.099,13.008,13.053,13.179,13.053,13.216,13.216,12.886,13.295,13.358,13.091
6.01.1969,12.575,12.786,12.786,12.483,12.969,12.969,12.852,13.091,13.099,13.008,13.053,13.179,13.053,13.216,13.216,12.886
7.01.1969,12.615,12.575,12.615,12.483,12.786,12.786,12.483,12.969,12.969,12.852,13.091,13.099,13.008,13.053,13.179,13.053
8.01.1969,12.715,12.643,12.751,12.643,12.575,12.615,12.483,12.786,12.786,12.483,12.969,12.969,12.852,13.091,13.099,13.008
9.01.1969,12.886,12.786,12.925,12.786,12.643,12.751,12.643,12.575,12.615,12.483,12.786,12.786,12.483,12.969,12.969,12.852
10.01.1969,12.706,12.886,12.886,12.634,12.786,12.925,12.786,12.643,12.751,12.643,12.575,12.615,12.483,12.786,12.786,12.483
13.01.1969,12.465,12.624,12.624,12.426,12.886,12.886,12.634,12.786,12.925,12.786,12.643,12.751,12.643,12.575,12.615,12.483
14.01.1969,12.825,12.465,12.825,12.465,12.624,12.624,12.426,12.886,12.886,12.634,12.786,12.925,12.786,12.643,12.751,12.643
15.01.1969,12.833,12.825,12.869,12.759,12.465,12.825,12.465,12.624,12.624,12.426,12.886,12.886,12.634,12.786,12.925,12.786
16.01.1969,13,12.886,13,12.886,12.825,12.869,12.759,12.465,12.825,12.465,12.624,12.624,12.426,12.886,12.886,12.634
17.01.1969,12.786,13,13.008,12.686,12.886,13,12.886,12.825,12.869,12.759,12.465,12.825,12.465,12.624,12.624,12.426
20.01.1969,12.465,12.465,12.465,12.258,13,13.008,12.686,12.886,13,12.886,12.825,12.869,12.759,12.465,12.825,12.465
21.01.1969,12.591,12.465,12.591,12.457,12.465,12.465,12.258,13,13.008,12.686,12.886,13,12.886,12.825,12.869,12.759
22.01.1969,12.591,12.591,12.624,12.465,12.465,12.591,12.457,12.465,12.465,12.258,13,13.008,12.686,12.886,13,12.886
23.01.1969,12.492,12.591,12.591,12.465,12.591,12.624,12.465,12.465,12.591,12.457,12.465,12.465,12.258,13,13.008,12.686
24.01.1969,12.457,12.492,12.492,12.409,12.591,12.591,12.465,12.591,12.624,12.465,12.465,12.591,12.457,12.465,12.465,12.258
27.01.1969,12.457,12.457,12.465,12.375,12.492,12.492,12.409,12.591,12.591,12.465,12.591,12.624,12.465,12.465,12.591,12.457
28.01.1969,12.457,12.457,12.492,12.401,12.457,12.465,12.375,12.492,12.492,12.409,12.591,12.591,12.465,12.591,12.624,12.465
29.01.1969,12.317,12.457,12.465,12.317,12.457,12.492,12.401,12.457,12.465,12.375,12.492,12.492,12.409,12.591,12.591,12.465
30.01.1969,12.324,12.317,12.357,12.275,12.457,12.465,12.317,12.457,12.492,12.401,12.457,12.465,12.375,12.492,12.492,12.409
31.01.1969,12.317,12.324,12.366,12.275,12.317,12.357,12.275,12.457,12.465,12.317,12.457,12.492,12.401,12.457,12.465,12.375
3.02.1969,12.258,12.317,12.357,12.25,12.324,12.366,12.275,12.317,12.357,12.275,12.457,12.465,12.317,12.457,12.492,12.401
4.02.1969,12.317,12.258,12.339,12.258,12.317,12.357,12.25,12.324,12.366,12.275,12.317,12.357,12.275,12.457,12.465,12.317
5.02.1969,12.333,12.317,12.333,12.284,12.258,12.339,12.258,12.317,12.357,12.25,12.324,12.366,12.275,12.317,12.357,12.275
6.02.1969,12.357,12.333,12.426,12.242,12.317,12.333,12.284,12.258,12.339,12.258,12.317,12.357,12.25,12.324,12.366,12.275
7.02.1969,12.385,12.357,12.385,12.284,12.333,12.426,12.242,12.317,12.333,12.284,12.258,12.339,12.258,12.317,12.357,12.25
11.02.1969,12.591,12.483,12.591,12.483,12.357,12.385,12.284,12.333,12.426,12.242,12.317,12.333,12.284,12.258,12.339,12.258
12.02.1969,12.7,12.615,12.751,12.615,12.483,12.591,12.483,12.357,12.385,12.284,12.333,12.426,12.242,12.317,12.333,12.284
13.02.1969,12.892,12.743,12.907,12.743,12.615,12.751,12.615,12.483,12.591,12.483,12.357,12.385,12.284,12.333,12.426,12.242
14.02.1969,12.833,12.892,12.907,12.751,12.743,12.907,12.743,12.615,12.751,12.615,12.483,12.591,12.483,12.357,12.385,12.284
17.02.1969,12.465,12.743,12.743,12.465,12.892,12.907,12.751,12.743,12.907,12.743,12.615,12.751,12.615,12.483,12.591,12.483
18.02.1969,12.465,12.465,12.465,12.339,12.743,12.743,12.465,12.892,12.907,12.751,12.743,12.907,12.743,12.615,12.751,12.615
19.02.1969,12.284,12.465,12.552,12.275,12.465,12.465,12.339,12.743,12.743,12.465,12.892,12.907,12.751,12.743,12.907,12.743
20.02.1969,12.284,12.284,12.324,12.216,12.465,12.552,12.275,12.465,12.465,12.339,12.743,12.743,12.465,12.892,12.907,12.751
24.02.1969,12.333,12.284,12.366,12.275,12.284,12.324,12.216,12.465,12.552,12.275,12.465,12.465,12.339,12.743,12.743,12.465
25.02.1969,12.317,12.333,12.45,12.275,12.284,12.366,12.275,12.284,12.324,12.216,12.465,12.552,12.275,12.465,12.465,12.339
26.02.1969,12.409,12.317,12.409,12.3,12.333,12.45,12.275,12.284,12.366,12.275,12.284,12.324,12.216,12.465,12.552,12.275
